tweet_id,date,text,likes,retweets,replies,views,length,hashtags,mentions,links,author,outlet,handle,sentiment,sentiment_label
1885387771822383474,Fri Jan 31 18:00:48 +0000 2025,"Los Mossos d'Esquadra investigan un ataque mortal con arma blanca a un joven de 24 años en Santa Perpetua, el segundo en menos de 24 horas https://t.co/uPrZfJdLAb",18,11,8,12629,162,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885387575637975326,Fri Jan 31 18:00:01 +0000 2025,"Lola Índigo, Miguel Ríos y los tres hermanos Morente actuarán en la gala de los Goya
https://t.co/V5jA9W93kL",12,3,5,20204,108,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885387154710237501,Fri Jan 31 17:58:21 +0000 2025,El Ibex 35 sella su mejor arranque de año en la semana del seísmo bursátil de Deepseek https://t.co/qc6UaDJAVv,5,2,1,10327,110,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885386171502497888,Fri Jan 31 17:54:26 +0000 2025,🔴 El Parlamento alemán rechaza por la mínima el proyecto de ley contra la inmigración apoyado por la ultraderecha https://t.co/z4O5u1hIj8,53,22,27,21172,137,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885384196094316713,Fri Jan 31 17:46:35 +0000 2025,"El Gobierno de Madrid advierte al delegado en una carta oficial: o deja de ""insultar"" a Ayuso o romperá las relaciones institucionales https://t.co/noJk4J4CiG",181,53,86,19208,158,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885382034220343807,Fri Jan 31 17:38:00 +0000 2025,"Cazado a 238 km/h en una vía de 120 y, además, haciendo un 'slalom' entre los otros coches
 https://t.co/MdN6x6UmgM",138,17,26,60828,115,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885376928976130446,Fri Jan 31 17:17:43 +0000 2025,"Karla Sofía Gascón abandona X: ""Me han amenazado de muerte, insultado, violentado y vejado hasta la extenuación""

✍️ Luis Martínez https://t.co/x39nAqP5ef",82,9,96,51774,154,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885376246378275199,Fri Jan 31 17:15:00 +0000 2025,"Preguntan a Trump si visitará el lugar del accidente de avión: ""Tú me dices cuál es el sitio. ¿El agua?¿Quieres que vaya a nadar?"" https://t.co/LNCIR0pxba",167,24,42,70745,154,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885372723821764650,Fri Jan 31 17:01:00 +0000 2025,"Muere atropellado un joven que se marchó de las Urgencias de un hospital de Palma sin llegar a ser atendido
https://t.co/SMoWBLiYmA",30,15,2,24686,131,0,0,1,elmundoes,El Mundo,elmundoes,-0.5574,negative
1885367438025654398,Fri Jan 31 16:40:00 +0000 2025,"Ayuso, contundente sobre los posibles pactos del PP con Junts: ""Odian a España, viven de los españoles y sólo han venido aquí para hacer daño"" https://t.co/EQmgIY6e7N",1072,296,174,38168,166,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885366770304688191,Fri Jan 31 16:37:21 +0000 2025,La Audiencia Nacional procesa a cinco exjefes de ETA por planificar el asesinato de Gregorio Ordóñez https://t.co/dkM6TL264k,694,276,21,23010,124,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885362703708852287,Fri Jan 31 16:21:11 +0000 2025,El juzgado de Catarroja que centraliza la investigación de la dana pide información sobre la CHJ y el responsable del mensaje de alerta a la población https://t.co/og6GX8uSSC,152,95,2,14015,174,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885361977238626466,Fri Jan 31 16:18:18 +0000 2025,"""Donald Trump, el conquistador, se ha obsesionado con la geografía y lleva emborronando mapas desde el primer día de su coronación""

✍️ Fátima Ruiz https://t.co/o08KokO6ec",6,0,4,11873,171,0,0,1,elmundoes,El Mundo,elmundoes,0.34,positive
1885357382433464471,Fri Jan 31 16:00:02 +0000 2025,"Así es el día a día de la guardamarina Leonor en la travesía oceánica del Elcano: subida a palos, aferrado de velas, preparación del barco... 
https://t.co/lwYbDMjP0U",25,8,2,14888,166,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885353345151537560,Fri Jan 31 15:44:00 +0000 2025,"Un juzgado de Catarroja y un equipo de fiscales investigarán la gestión de la DANA

https://t.co/Zi5aDRTgeK",23,7,1,11627,107,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885347306322415630,Fri Jan 31 15:20:00 +0000 2025,"Mercadona sube un euro la tarifa de su compra online
https://t.co/7Tc4fnPyEn",8,0,5,14872,76,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885342525625364684,Fri Jan 31 15:01:00 +0000 2025,"El ex 'conseller' Toni Comín, acusado de acoso por un ex asesor de Junts en Bruselas https://t.co/EfL3DTY3iP",25,20,8,15015,108,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885338497466204481,Fri Jan 31 14:45:00 +0000 2025,"Localizan un barco con 19 cadáveres en descomposición de posibles migrantes africanos en San Cristóbal y Nieves
https://t.co/f5OQjfOnMS",15,5,6,16070,135,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885337332124885359,Fri Jan 31 14:40:22 +0000 2025,Tres menores se cuelan en un instituto de Valencia para pegar a un estudiante y le rompen el brazo al director https://t.co/sLnhx9jbG9,742,385,219,93669,134,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885332206115074450,Fri Jan 31 14:20:00 +0000 2025,La presión vecinal y la falta de seguridad consigue aplazar el polémico desahucio de Casa Orsola https://t.co/Ot5FJPAihW,10,5,5,14526,120,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885328431870538089,Fri Jan 31 14:05:00 +0000 2025,El cruce de Rafah se reabrirá hoy en vez del domingo para la salida de gazatíes heridos https://t.co/v9D1AZ4Znr,3,2,2,12430,111,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885323398873833924,Fri Jan 31 13:45:00 +0000 2025,"Los médicos anuncian una ""gran manifestación"" frente a Sanidad para mostrar su rechazo al borrador del Estatuto Marco https://t.co/ofYpGDMtHe",62,39,6,12902,141,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885319621013582027,Fri Jan 31 13:29:59 +0000 2025,"Trece fiscales de Sala piden a García Ortiz que dimita ya: ""La institución está sometida a una tensión insoportable""

✍️ Ángela Martialay
https://t.co/FuC6DMyFXB",1044,406,125,24058,161,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885317266339758100,Fri Jan 31 13:20:38 +0000 2025,Seis hombres que trucaron las ruletas para no perder se enfrentan a 54 años de cárcel al causar 40.000 euros en pérdidas a una casa de apuestas https://t.co/tHrSPvKTc0,59,5,14,150439,167,0,0,1,elmundoes,El Mundo,elmundoes,-0.296,negative
1885316855193362553,Fri Jan 31 13:19:00 +0000 2025,Una asociación militar denuncia contagios de sarna entre los efectivos desplegados por la dana y exige explicaciones a Defensa https://t.co/AH37XsDfcw,53,36,7,26332,150,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885315818931552546,Fri Jan 31 13:14:53 +0000 2025,Los polémicos mensajes en X de Karla Sofía Gascón comprometen su candidatura al Oscar y complican mucho las opciones de Emilia Pérez https://t.co/X5mGcrok8j,404,105,315,449656,156,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885312077423927553,Fri Jan 31 13:00:01 +0000 2025,"Israel suspende la evacuación de una niña de dos años con la que salvaría la vida: ""¿Qué crimen cometió?"" https://t.co/FNGi4GNCmC",8,2,6,12039,129,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885307040706232560,Fri Jan 31 12:40:00 +0000 2025,"Vuelve el loden, el abrigo verde con el que ""los cayetanos se vinculan a los gustos de la vida en el campo, el dinero antiguo y la nobleza"" 

✍️ Charo Lagares https://t.co/hfdEX3vHsg",50,5,19,72747,182,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885302007491420446,Fri Jan 31 12:20:00 +0000 2025,Detenido en Guatemala el líder y otro integrante de la secta judía ultraortodoxa Lev Tahor por matrimonios forzados entre niñas y miembros de ese grupo https://t.co/mwv7pXwuiG,42,13,1,11399,175,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
