tweet_id,date,text,likes,retweets,replies,views,length,hashtags,mentions,links,author,period,query,sentiment,sentiment_label
1895559249503072308,Fri Feb 28 19:38:37 +0000 2025,"@raquelarbaje 27 de febrero de 1844 día de la separación de Haití y gestación de la formación de la República Dominicana y su independencia..

El 26 de enero de 1813 nació en la ciudad de Santo Domingo El Niño Juan Pablo Duarte. ‘Su padre Juan José Duarte, era un comerciante nacido en España,",0,0,0,53,293,0,1,0,pena_domingo,baseline_feb,política España,0.0,neutral
1895558940039266753,Fri Feb 28 19:37:23 +0000 2025,"@Nanisimo Mucho sociópata/psicópata en la política...

En España también.",0,0,0,50,73,0,1,0,Egaroni,baseline_feb,política España,0.0,neutral
1895557414205997108,Fri Feb 28 19:31:19 +0000 2025,"🔥Cayetana le dice a SÁNCHEZ lo que NADIE se atreve: MINUTOS MAGISTRALES PARA LA POLÍTICA EN ESPAÑA
https://t.co/887TeqPtm4 @cayetanaAT @ppopular #pp #cayetana #congreso #politica #españa #psoe #trump https://t.co/gY5tY8K8ze",0,0,0,18,223,7,2,2,correodeespana,baseline_feb,política España,0.0,neutral
1895556583356317940,Fri Feb 28 19:28:01 +0000 2025,Mónica García esa política que criticó a otro político que se llevara una subvención que ella también cobraba... Este es el nivel de España ...,1,0,0,80,143,0,0,0,DrBencomo,baseline_feb,política España,0.0,neutral
1895556481241792962,Fri Feb 28 19:27:37 +0000 2025,"@kakigarcia77 @RedondoTerreros Eso d no financiar lo primero, luego política d defensa y energía conjunta, está claro q TRUMP y Putin solo respetan a los q tienen armas nucleares, pero no sé puede ir x ahí d matón, como tengo armas invado a quien quiera pues España está tardando en hacerse una potencia nuclear",0,0,2,11,311,0,2,0,Isa_liberum,baseline_feb,política España,-0.5267,negative
1895554000596119751,Fri Feb 28 19:17:46 +0000 2025,@cayetanaAT @GPPopular Eres la mejor política de la historia de España.,0,0,0,4,71,0,2,0,crigofon,baseline_feb,política España,0.0,neutral
1895553348050293240,Fri Feb 28 19:15:10 +0000 2025,"🖋️ Columna | ""Ante las actitudes hostiles del Gobierno mexicano, quiero proponer un acto de reciprocidad entre México y España que no pasa por la política sino por la sociedad"", escribe @EnriqueKrauze https://t.co/8KryXLfyJV",2,0,1,1232,224,0,1,1,elpais_america,baseline_feb,política España,-0.5423,negative
1895553310599352791,Fri Feb 28 19:15:01 +0000 2025,"🖋️ Columna | ""Ante las actitudes hostiles del Gobierno mexicano, quiero proponer un acto de reciprocidad entre México y España que no pasa por la política sino por la sociedad"", escribe @EnriqueKrauze https://t.co/UBaZTcLqU3",0,0,0,255,224,0,1,1,elpais_chile,baseline_feb,política España,-0.5423,negative
1895553309936607335,Fri Feb 28 19:15:01 +0000 2025,"🖋️ Columna | ""Ante las actitudes hostiles del Gobierno mexicano, quiero proponer un acto de reciprocidad entre México y España que no pasa por la política sino por la sociedad"", escribe @EnriqueKrauze https://t.co/6P4ZUhDpm1",3,0,0,401,224,0,1,1,elpaismexico,baseline_feb,política España,-0.5423,negative
1895552923725414708,Fri Feb 28 19:13:29 +0000 2025,"@Baxter_2005 @alandete En España no hay política, solo farsa y reparto de dinero.",1,0,0,42,81,0,2,0,Aurebuen,baseline_feb,política España,-0.296,negative
1895551934456873298,Fri Feb 28 19:09:33 +0000 2025,"Martín Pallín habla sobre la #Transición y la guerra legal en #España 

  · El magistrado emérito fue invitado por @MMadridAranjuez 

https://t.co/zey1PjX7Kb

#Aranjuez #política #justicia #lawfare https://t.co/hCpgvIGUof",4,2,0,108,221,6,1,2,masaranjuez,baseline_feb,política España,0.128,positive
1895549480776450149,Fri Feb 28 18:59:48 +0000 2025,@elentirvigo @Frances34995995 @Proserpinasb Así es la política internacional cuando no eres una gran potencia. Le pasó a España en Cuba y Filipinas o a México con el tratado Guadalupe Hidalgo.,0,0,0,23,192,0,3,0,Critilo2,baseline_feb,política España,-0.296,negative
1895548301417611452,Fri Feb 28 18:55:07 +0000 2025,"1⃣ Recuperación económica en la Eurozona, incertidumbre en Estados Unidos

Las proyecciones del FMI apuntan a un crecimiento de ~1% en la Eurozona en 2025.
✅ Alemania vuelve al crecimiento tras 2 años de contracción
✅ Italia se acerca al 1%
✅ España sigue en niveles cercanos https://t.co/RKpI1XynSq",3,0,1,27,299,0,0,1,hmeconomico,baseline_feb,política España,0.0,neutral
1895547430176981032,Fri Feb 28 18:51:39 +0000 2025,"""La balcanización de España supondría la esclavitud política y económica del pueblo por los vecinos más fuertes""
Ramíro Ledesma Ramos https://t.co/Ux54H0pOQV",2,1,0,77,157,0,0,1,JuancaGOtero1,baseline_feb,política España,0.0,neutral
1895546983458418764,Fri Feb 28 18:49:53 +0000 2025,"@itsstil65916887 Diplomacia y política que mostraban en los hechos reconocimiento de los derechos de España.
La cuestión es muy sencilla. Si un territorio me pertenece, no tengo por qué notificar a otro país de lo que hago dentro de mis límites.",0,0,1,20,245,0,1,0,enzomancini95,baseline_feb,política España,0.0,neutral
1895545929853517878,Fri Feb 28 18:45:41 +0000 2025,"Hoy celebramos el Día de Andalucía, tierra de historia, cultura y valentía. Que su espíritu indomable nos inspire a luchar por una España unida y soberana, donde su identidad no sea usada como arma política, sino como orgullo de nuestra patria. ¡Viva nuestra tierra!
 #28Febrero",0,0,0,31,278,1,0,0,AMQuirosT,baseline_feb,política España,0.4199,positive
1895545546385080566,Fri Feb 28 18:44:10 +0000 2025,"Aviso para España. 
O cae el 78 , o nos harán lo mismo que en París en 1898 y da igual si es legal o no , aquí hablamos de LUCHA DE PODER PURA. LA VERDADERA POLÍTICA",0,1,0,50,165,0,0,0,IfrainCabrera,baseline_feb,política España,-0.1779,negative
1895544158523437195,Fri Feb 28 18:38:39 +0000 2025,@WillyTolerdoo Que te crees pepero que eso es españa!! Venimos a dar duro en política. Queremos cambio.,7,0,0,824,103,0,1,0,RabilloDe,baseline_feb,política España,0.0,neutral
1895543993142009905,Fri Feb 28 18:38:00 +0000 2025,"Del 17/02 al 24/02

Una semana para definirse ellos sólitos.

El hecho de que sigan existiendo como partido político dice mucho del electorado de este bendito país y de lo fácil que vivir de la política en España. https://t.co/3seT4p87RH",0,1,0,396,237,0,0,1,mavallecillo,baseline_feb,política España,0.0,neutral
1895542857395737076,Fri Feb 28 18:33:29 +0000 2025,"Si se derriba políticamente al bipartidismo el franquismo sin el dictador deja de dirigir la política en España.
Y de ahí a la instauración de la III REPÚBLICA se halla a un solo paso.

Por eso es conveniente que el pueblo, en masa, vote a PODEMOS.",0,0,0,6,248,0,0,0,AngelRuizdeV,baseline_feb,política España,-0.5574,negative
1895542849464385951,Fri Feb 28 18:33:27 +0000 2025,"Se echa de menos una de estas en España frente a tanto mamoneo de la clase política, la escalada de precios, imposibilidad de acceso a la vivienda y el evidente apoyo a un genocidio.",0,0,0,21,182,0,0,0,Boludown,baseline_feb,política España,0.0,neutral
1895541254584435013,Fri Feb 28 18:27:07 +0000 2025,"@elonmusk Muy bien @elonmusk, en España a esto le llamamos ""encerrona"". Yo lo único que veo es un par de políticos desesperados por obtener rédito de la situación penosa de una país que fue invadido por #Putin. Es un video de abusones acosando. Hasta ahí han rebajado la política",0,0,0,22,279,1,2,0,javiquepasa,baseline_feb,política España,0.0,neutral
1895540144851337663,Fri Feb 28 18:22:42 +0000 2025,@doizyn @TelemundoUY es una figura política muy importante en españa,7,0,2,815,68,0,2,0,PizzeroVendePan,baseline_feb,política España,0.0,neutral
1895539471187411283,Fri Feb 28 18:20:02 +0000 2025,En España la clase política odia a la clase trabajadora.,0,0,0,40,56,0,0,0,AlGranoSinFloro,baseline_feb,política España,0.0,neutral
1895537417647767951,Fri Feb 28 18:11:52 +0000 2025,"Hay gente en España que pedía libertad por ser guapo a un tio que descuartizó a otro y ahora celebran que metan en prisión a un tio que salva animales porque no les gusta su ideología política.
#FrankCuesta",5,0,0,177,206,1,0,0,The_Traveler_9,baseline_feb,política España,-0.296,negative
1895537202089902152,Fri Feb 28 18:11:01 +0000 2025,"Esta conversación es política Pura, en España estamos a años luz de todo 

 https://t.co/yjTlI54OaO",1,0,1,152,99,0,0,1,Migosh76,baseline_feb,política España,0.0,neutral
1895535453610078701,Fri Feb 28 18:04:04 +0000 2025,"@oscar_puente_ Eres basura, pestilente para más señas, de lo peor de la política española, fiel reflejo de un ministro que pertenece a un gobierno presidido por un psicópata extremadamente corrupto, golpista, felón, embustero, enemigo de España y de los españoles a los que vende por estar unos",0,0,0,5,294,0,1,0,JoseAnRuizArag,baseline_feb,política España,0.0,neutral
1895624782483513688,Fri Feb 28 23:59:01 +0000 2025,"Representa la izquierda woke europea los valores democráticos clásicos, o los representa Trump? Mi experiencia en España,con el nefasto gobierno de Sánchez y su deriva dictatorial y antisemita,me dice que Trump es el verdadero garante de esos valores.",1,0,0,21,251,0,0,0,Dreamil_the,baseline_feb,gobierno España,0.0,neutral
1895624254563238031,Fri Feb 28 23:56:55 +0000 2025,"@JoseTole2s @sanchezcastejon Es el presidente del gobierno, da la casualidad de que sí representa a España",0,0,0,31,106,0,2,0,metapensamiento,baseline_feb,gobierno España,0.0,neutral
1895623917626409026,Fri Feb 28 23:55:35 +0000 2025,@omarbula @SecRubio Necesita la guerra. Ya no puede ocultar la desgracia que su gobierno le está causando a España….,0,1,0,273,116,0,2,0,CESARA77777777,baseline_feb,gobierno España,-0.296,negative
1895623800827564272,Fri Feb 28 23:55:07 +0000 2025,Gobierno de Sheinbaum estará instando nuevamente a España a pedir perdón por actos cometidos en el pasado https://t.co/lsEyghCxJ1,3,3,1,281,129,0,0,1,Revolucion3_0,baseline_feb,gobierno España,0.0,neutral
1895623305404825945,Fri Feb 28 23:53:09 +0000 2025,"@avieu Y es curioso como la España de gobierno con tendencia progre de influencia socialista igual que nuestro gobierno social-demócrata, no acceda a esto. Aunque me parece absurdo pedirle disculpas a la corona española por liberar al Valle de México del yugo mexica.",0,0,0,8,267,0,1,0,the_datrix,baseline_feb,gobierno España,-0.296,negative
1895623132167479669,Fri Feb 28 23:52:28 +0000 2025,"@warior_justice @BRICSinfo Y el que ""ganó"" las elecciones hace poco en Alemania, también.

En España ,el gobierno y el espejismo de opsición también se apuntan!

Cuándo vamos a poner de moda mandar a los políticos al frente?

Yo pagaría por verlo🍿",0,0,0,16,247,0,2,0,ALEXANDRAKOVITT,baseline_feb,gobierno España,0.0,neutral
1895623052442124611,Fri Feb 28 23:52:09 +0000 2025,"@aapayes Ni una Huelga General en España desde 2012.. y Los 6 de Zaragoza, o los chavales de los muñecos, encarcelados o imputados, lo peor? bajo un gobierno Socialista",2,0,0,81,168,0,1,0,CarlosM60678429,baseline_feb,gobierno España,0.0,neutral
1895622778776440946,Fri Feb 28 23:51:04 +0000 2025,Como se os ocurre plantear manifestaciones sin el permiso del Gobierno prostituido de España y sin los sindicatos COMEGAMBAS,0,0,0,24,124,0,0,0,JuanAznar15,baseline_feb,gobierno España,-0.802,negative
1895622407337230840,Fri Feb 28 23:49:35 +0000 2025,"@censuramiano @wallstwolverine Es curioso como en España, nadie con más de un dedo de frente se cree el relato del gobierno (lo cierto es que insultan a la inteligencia), pero los mismos se creen el relato de otro gobierno simplemente porque es de derechas.",1,0,2,28,257,0,2,0,silent_hacker1,baseline_feb,gobierno España,0.0,neutral
1895621624197758980,Fri Feb 28 23:46:28 +0000 2025,"El gobierno nos está arruinando, el pueblo tiene que dar la cara. REVOLUCIÓN!!!!!!! POR UNA ESPAÑA SEGURA DE ESTOS POLÍTICOS QUE SOLO NOS ROBAN Y ARRUINAN",1,0,0,5,154,0,0,0,iyda_29,baseline_feb,gobierno España,0.0,neutral
1895621526390722617,Fri Feb 28 23:46:05 +0000 2025,"@CapitanBitcoin ¿Y los padres  sumisos ? ¿Quién tiene mayor culpa, el Gobierno o los padres con deficiencia intelectual, carente de neuronas que acatan y secundan dócilmente las directrices y órdenes del amo?, sin ser conscientes del daño que, no solo le hacen a sus hijos, sino a España entera.",0,0,0,11,295,0,1,0,NicoCubas4,baseline_feb,gobierno España,-0.7319,negative
1895620469749137566,Fri Feb 28 23:41:53 +0000 2025,"@LucaBlancoVzqu2 @Defensa_Israel Y como llamas a un presidente que perdió la elecciones y para quitar gobierno al legitimo ganador pacta con todo aquel dándole igual ideología y principios?
Eso es España ...El presidente de los EEUU gano con 66 millones de votos",1,0,1,12,262,0,2,0,tictact18170744,baseline_feb,gobierno España,0.0,neutral
1895620010607067634,Fri Feb 28 23:40:04 +0000 2025,"Líderes europeos respaldan a Zelenski tras tensa reunión con Trump
Los mandatarios de Alemania, Francia, España, Bélgica, Países Bajos, Polonia, Suecia, Finlandia, Dinamarca y Moldavia fueron los primeros en ponerse del lado del presidente ucraniano apoyando su reclamo de una https://t.co/EpFEFReAeQ",66,23,8,1171,300,0,0,1,_NOALCOMUNISMO,baseline_feb,gobierno España,0.0,neutral
1895619343821734374,Fri Feb 28 23:37:25 +0000 2025,"@HernnCortes Ni locos ni pendejos: esta es su principal baza para manipular a la gente, la SEP les enseña a odiar a España y cuando el Narco- gobierno quiere desviar la atención utiliza esto...",2,0,0,65,193,0,1,0,Chayitoyeye,baseline_feb,gobierno España,0.0,neutral
1895617358276018583,Fri Feb 28 23:29:31 +0000 2025,@jmalbares @andrii_sybiha Estáis vosotros los políticos del gobierno. España no está con nadie. Está con la paz. Hacer un referéndum para ver si quieren los españoles paz o seguir con la guerra.,0,0,0,4,194,0,2,0,Beane4ER,baseline_feb,gobierno España,-0.296,negative
1895617250306002959,Fri Feb 28 23:29:05 +0000 2025,"🔴🌍 MUNDIAL - #ULTIMAHORA 
🚨🫂PRIMERAS REACCIONES EUROPEAS Y MUNDIALES A LA REUNIÓN DE TRUMP Y ZELENSKY

Las reacciones a la desastrosa reunión entre Trump y Zelensky a levantado una ola de reacciones de países Europeos y Otros mas...Repito lo dicho en otro tweet ¿Estamos ante https://t.co/GKXbRGlazi",39,12,20,3361,299,1,0,1,mysteryWN,baseline_feb,gobierno España,0.0,neutral
1895616912253730961,Fri Feb 28 23:27:45 +0000 2025,"@europapress Que salga el sinvergüenza este a decir semejante cosa teniendo a su amado líder, el Sr Sánchez, presidente del gobierno de España, que no ha dicho una verdad ni por una apuesta, es verdaderamente asqueroso. Ya tenían que estar Sánchez y Mazon fuera de nuestras vidas. Y Bolaños.",0,0,0,7,291,0,1,0,TenaJuli,baseline_feb,gobierno España,-0.2584,negative
1895616570098954591,Fri Feb 28 23:26:23 +0000 2025,"La actitud despreciable de Trump y Vance hacia Zelensky ha conseguido el milagro de unir a todos los españoles en su apoyo al heroico pueblo de Ucrania.
Ahora habría que saber si estarían dispuestos sus dirigentes a unirse en un gobierno de coalición PP-PSOE para rearmar a España",0,0,0,50,280,0,0,0,cristianchiclan,baseline_feb,gobierno España,0.34,positive
1895616136043250146,Fri Feb 28 23:24:40 +0000 2025,"Montero aún confía en un acuerdo con las comunidades del PP para la quita de la deuda | Valencia Plaza https://t.co/MggK9orn9x 😭
Yo confío que el Gobierno España -PSOE, No Siga Gobernando España.",0,0,0,4,195,0,0,1,angelescritor1,baseline_feb,gobierno España,-0.6486,negative
1895615579236810895,Fri Feb 28 23:22:27 +0000 2025,"@sanchezcastejon Y lo dice el presidente más corrupto de la historia, que no lo eligieron los españoles, que para gobernar pacta con etarras y golpistas.Son Uds, el gobierno al completo y sus aliados el cáncer de España",0,0,0,6,219,0,1,0,Raquel3319Paz,baseline_feb,gobierno España,-0.296,negative
1895614829030965678,Fri Feb 28 23:19:28 +0000 2025,"@mjmonteroc Sois tan payasos. 
Cada día me avergüenza más el gobierno de España.
Menos belicismo, menos presupuestos para armamento y cruz y raya a Netanyahu. 
Eso sería un buen comienzo.
De la vivienda, el CGPJ, el auge de la extrema derecha, etc....ufff.",2,2,0,60,256,0,1,0,Jorge_M_R_E,baseline_feb,gobierno España,0.0,neutral
1895614722793488890,Fri Feb 28 23:19:03 +0000 2025,"@castellano82528 @arigamor @isaacrrr7 Es cierto, el pueblo español está hasta las narices de Sánchez y todo lo que este gobierno ha hecho por sumir a España en un hoyo.",1,0,0,6,168,0,3,0,ANTONIOLEDERER,baseline_feb,gobierno España,0.34,positive
1895614527640862843,Fri Feb 28 23:18:16 +0000 2025,"Será una excepción; porque la miseria política, ética y moral en España tiene la costumbre de parlotear y parlotear y parlotear a todas horas. Como prueba este ""Delegado"" comisario del Gobierno.",3,0,0,78,194,0,0,0,faltrique,baseline_feb,gobierno España,0.0,neutral
1895614193426223200,Fri Feb 28 23:16:57 +0000 2025,"@NunezFeijoo Muchas políticas me separan de su ideología, pero como demócrata le agradezco su apoyo a Ucrania. Ojalá se mantenga firme y junto al Gobierno de España y a los demás partidos democrático s en defensa de los valores europeos.",4,1,1,88,237,0,1,0,Anhgi_,baseline_feb,gobierno España,0.0,neutral
1895613992799965513,Fri Feb 28 23:16:09 +0000 2025,@rosadiezglez Será una broma loque usted dice pues en ESPAÑA sólo tienen privilegios los individuos del puñetero gobierno,1,0,0,7,121,0,1,0,Manuela59529257,baseline_feb,gobierno España,0.0,neutral
1895613972247724282,Fri Feb 28 23:16:04 +0000 2025,"Trump está llevando a Europa a tomar una posición, y Europa debe actuar rápido si quiere no solo sobrevivirle sino cortar su dependencia. Nada raro si se aproxima a China. Por ahora, estas son algunas reacciones de la diplomacia europea frente al episodio al que sometió Trump a",92,27,15,4675,278,0,0,0,andrealdana,baseline_feb,gobierno España,-0.296,negative
1895612041010036981,Fri Feb 28 23:08:24 +0000 2025,"@alfredoduro1 Tú sí que eres gentuza, tú y todos los rojos de mierda que mantenéis en la poltrona a un corrupto súbdito de todos los enemigos de España. Payaso de mierda, me alegra ver que solo los yayoflautas como tú apoyan esta basura de gobierno y que los jóvenes vienen a cambiarlo todo.",0,0,0,2,291,0,1,0,elreinoespanol,baseline_feb,gobierno España,0.0,neutral
1895611331862208733,Fri Feb 28 23:05:34 +0000 2025,"2️⃣ El miedo al riesgo te mantiene atrapado

📌 Mientras en otros países los jóvenes buscan aprender de dinero, en España y LATAM la mayoría busca un sueldo fijo.

❌ Rechazan oportunidades porque “no son seguras”.
❌ Prefieren quejarse del gobierno en lugar de aprender cómo",0,0,1,10,272,0,0,0,SantiagoRicci86,baseline_feb,gobierno España,0.0,neutral
1895611292091891758,Fri Feb 28 23:05:25 +0000 2025,"Nosotros, España, le importa CERO a Trump
Pero lo peor, le importa CERO a Sánchez quien es nuestro presidente, el mismo que tiene a toda su familia enchufada en el Gobierno, que viaja en Falcon hasta por 50km de nada, el mismo que enviará a españoles al frente de batalla",0,0,0,43,271,0,0,0,carinho9,baseline_feb,gobierno España,0.0,neutral
1895610814843027655,Fri Feb 28 23:03:31 +0000 2025,"@ANTONIOLEDERER @arigamor @isaacrrr7 Cuando decís europeos tened en cuenta que son los gobiernos, sus socios, aliados y votantes, hablo por España 🇪🇦 somos muchos los ciudadanos que defiende a los Israelís ( mejor dicho judíos ) y nos avergonzamos de nuestro gobierno 😡🤢",1,0,1,9,270,0,3,0,castellano82528,baseline_feb,gobierno España,0.0,neutral
1895610806022390264,Fri Feb 28 23:03:29 +0000 2025,"@eldiarioescan Oficialmente, España es una dictadura donde la voluntad de los españoles se la pasan por debajo. Es por ello que debemos organizarnos contra el gobierno criminal.",0,0,0,9,177,0,1,0,LilBUKAT,baseline_feb,gobierno España,-0.5267,negative
1895609718909141156,Fri Feb 28 22:59:10 +0000 2025,Gobierno de España.,0,0,0,4,19,0,0,0,brenes_quintero,baseline_feb,gobierno España,0.0,neutral
1895609447072022876,Fri Feb 28 22:58:05 +0000 2025,"@sebassellez @AlertaNews24 Tú eres de costa rica, ojala España os invadiera argumentando que en el pasado fuistes parte de su imperio.
 Imagino serías el primero en rendirte para evitar males mayores. Aceptando un gobierno títere gobernado desde Madrid. 

Sea todo por evitar la guerra.",1,0,1,18,286,0,2,0,1_demayo,baseline_feb,gobierno España,0.0,neutral
1895609293317321053,Fri Feb 28 22:57:28 +0000 2025,"@BertaGDeVega Gerhard Schroeder, Merkel anunciando su famosa Energiewende para sostener su gobierno en los verdes que ya estaban a sueldo de Moscú, España y otros países negándose a gastar en defensa el mínimo imprescindible... ¿de eso tiene la culpa Trump también?",1,0,1,33,265,0,1,0,versvs,baseline_feb,gobierno España,0.0,neutral
1895608602725081402,Fri Feb 28 22:54:44 +0000 2025,"Con Pedro Sánchez gobernando España
Murieron más
De 120000 muertos por el bicho pues el culpables es Pedro Sánchez que era el presidente del gobierno y no puso medios para que la gente no muriera como chinlles",0,0,0,15,209,0,0,0,bugallego,baseline_feb,gobierno España,-0.5267,negative
1895608016533406048,Fri Feb 28 22:52:24 +0000 2025,"@mmlagoscc No necesariamente un Presidente es solo de una República.

España por ejemplo no es República, es una Monarquía Constitucional, y sin embargo tiene Presidente de Gobierno.",1,0,0,17,182,0,1,0,Catalin60023996,baseline_feb,gobierno España,-0.7906,negative
1895607571110904147,Fri Feb 28 22:50:38 +0000 2025,"@unculemadrid @RrdRocio @alvaroh1408 @pachuko_pk @Mar45056388 @teruelano @dukc_mr @Vectrix13 @BernaldoDQuiros @ChusDark @William72596970 @FreenoticiasC @lolosz4 @DeMaquesa25631 @DazRos2 @libertad30081 @cuevas_dawson @KatanaJanso @Isma202020 @AmadeoPetitbo @mnesefilo @AngelBlancoMor @luzzzzx @__H2Q_ @fjconpe @datacenterinfo8 @SrIngFranco @Refutaciones1 @lsbrcl @HolaAntares @CuarentenaM @jpserranoh @victorGondiz @Sr_AIvarez @Colage7 @FranRuizGirona @lopezbreamaria @amiguitotuyo12 @FcoJavier__ @HikaruGenji1975 @ElsadelCastill3 @Mairela13 @paquilloDe @AlexVaiano @spanish_biker_ @rubenmansolivar @NoLibertyValanc @sanchezdelreal @VOX_Congreso @vox_es Es curioso como en España nadie con un dedo de frente o más se cree el relato del gobierno, pero tenemos mucha facilidad para creernos el relato de otro gobierno simplemente porque es de derechas.

Y no, no es así, es todo relato igual de poco creíble.",0,0,1,25,905,0,50,0,silent_hacker1,baseline_feb,gobierno España,-0.296,negative
1895605768478720427,Fri Feb 28 22:43:28 +0000 2025,@VOXPineda ¡ASCO Y VERGUENZA! DIMISION DEL GOBIERNO YA Y DEPORTACION ILEGALES INMEDIATAS! ESPAÑA PARA LOS ESPAÑOLES! NO QUEREMOS INVASORES Y MENOS CON NUESTRO DINERO!!! O SE VAN O LOS ECHAREMOS A PATADAS!!!!,1,0,0,33,207,0,1,0,inmacapo,baseline_feb,gobierno España,-0.625,negative
1895605602266857490,Fri Feb 28 22:42:48 +0000 2025,"@SuavePili @kurfust @sanchezcastejon @UKRinESP @ZelenskyyUa Lo cierto es que los ha devuelto al redil, obviamente estoy en desacuerdo con muchas cosas. Lástima que los dos partidos mayoritarios no pudieran formar gobierno cómo en otros países. España ya estaba secuestrada por estos mucho antes que Sánchez. Tenemos politicuchos.",1,0,2,16,329,0,5,0,Dador0364,baseline_feb,gobierno España,0.0516,positive
1895605539146777084,Fri Feb 28 22:42:33 +0000 2025,"@crismartinj Hola. En Alemania una conocida me comenta que la cuota de autonomos es menor que la cuota en España, y que durante el Covid, el gobierno los obligo a quedarse en casa, pero que a cambio les ofrecio un sueldo mensual considerable a fondo perdido.",0,0,0,8,258,0,1,0,ArteCanals,baseline_feb,gobierno España,0.0,neutral
1895605299865878683,Fri Feb 28 22:41:36 +0000 2025,"En definitiva: un discurso hiperbólico, con tintes de mitin político, poco reflexivo y muy alejado de la realidad. En  2024 Andalucía es la Comunidad Autónoma que menos crece de España tras 6 años de Gobierno PP.

https://t.co/DdzlOEyTnL",1,0,0,18,237,0,0,1,jldmedina,baseline_feb,gobierno España,0.0,neutral
1895604763531907462,Fri Feb 28 22:39:28 +0000 2025,"@alfonsopmedina Enhorabuena Alfonso, nos tomas por tontos. Te dejaste de lado que se trata del Gobierno de España, actualmente del PSOE.",0,0,0,3,136,0,1,0,Dial0n,baseline_feb,gobierno España,0.0,neutral
1895604659630588178,Fri Feb 28 22:39:04 +0000 2025,"El gobierno más feminista y progresista de la historia de España, por lo que sea, posee las cifras récords de violaciones sexuales, las cuales aumentan año a año gracias a la inmigración ilegal y mientras tanto que siguen creando ministerios y chorradas que no sirven para nada.",0,0,0,54,278,0,0,0,PedroSpain7,baseline_feb,gobierno España,-0.296,negative
1895604066744688785,Fri Feb 28 22:36:42 +0000 2025,@EErmua El gobierno de España se mantiene con etarras,4,2,1,159,53,0,1,0,ElenaMansilla16,baseline_feb,gobierno España,0.0,neutral
1895603985358504037,Fri Feb 28 22:36:23 +0000 2025,@SAPOSABIO @esteban1492o El oro de América que venía a España era en impuestos y era el inferior al 20% espero que tú consideres a tu gobierno local un parásito como consideras a España.,0,0,1,9,186,0,2,0,Er_fokin_beti,baseline_feb,gobierno España,-0.4019,negative
1895601991575126258,Fri Feb 28 22:28:28 +0000 2025,"@jesusmarana Lo mismo que con Sánchez, aún no se saben las consecuencias que tendrá para España, tener a medio gobierno imputado, o bajo sospecha!!",0,0,0,7,147,0,1,0,AndreyM94397948,baseline_feb,gobierno España,-0.4184,negative
1895601583989408215,Fri Feb 28 22:26:50 +0000 2025,"🇺🇸🇺🇦🇪🇸 ""Ucrania, España está contigo"" - Pedro Sánchez, Presidente del Gobierno de España.",0,0,0,5,89,0,0,0,tipsdeport,baseline_feb,gobierno España,0.0,neutral
1895600860438175783,Fri Feb 28 22:23:58 +0000 2025,"@seniornaranjaa @charlssev Os falta mucho contexto a todos. A mi también, pero este señor explica las cosas claras. El del vídeo no el del post. Zelensky es una marioneta puesta a dedo para servir al antiguo régimen de USA, Trump quiere dejar de imprimir dolares para enviar a Ucrania y terminar la guerra,",0,0,0,25,306,0,2,0,GABRIELxCxR,baseline_feb,gobierno España,-0.296,negative
1895600706931081486,Fri Feb 28 22:23:21 +0000 2025,"@eduardomenoni Zelenski tiene que refugiarse en España, donde Sánchez lo colocará en un trabajo donde no tendra que ir trabajar, como a su hermano. Abálos le proporcionará un catálogo de putas pagadas por el Gobierno de España",13,1,1,325,226,0,1,0,Jorge9307449373,baseline_feb,gobierno España,-0.296,negative
1895599608790991233,Fri Feb 28 22:18:59 +0000 2025,"@sanchezcastejon El gobierno de España está con todos, menos con España",0,0,0,5,71,0,1,0,silvialgomas,baseline_feb,gobierno España,0.0,neutral
1895599200408387820,Fri Feb 28 22:17:22 +0000 2025,"@PiedrafitaMario No es cierto, España si pacto con la ultraderecha el presidente de gobierno y número 1 de la corrupción pacto con la ultraderecha para hacer comisaría europea a Teresa Ribera",0,0,0,16,191,0,1,0,BonillaLine,baseline_feb,gobierno España,-0.296,negative
1895599083680915749,Fri Feb 28 22:16:54 +0000 2025,"@teruelano @RrdRocio @Mar45056388 @unculemadrid @silent_hacker1 @alvaroh1408 @DazRos2 @pachuko_pk @FreenoticiasC @ChusDark @William72596970 @BernaldoDQuiros @lolosz4 @dukc_mr @DeMaquesa25631 @libertad30081 @cuevas_dawson @KatanaJanso @AmadeoPetitbo @mnesefilo @AngelBlancoMor @luzzzzx @__H2Q_ @fjconpe @datacenterinfo8 @SrIngFranco @Refutaciones1 @lsbrcl @HolaAntares @CuarentenaM @jpserranoh @victorGondiz @Sr_AIvarez @Colage7 @FranRuizGirona @lopezbreamaria @amiguitotuyo12 @FcoJavier__ @HikaruGenji1975 @ElsadelCastill3 @Mairela13 @paquilloDe @AlexVaiano @spanish_biker_ @rubenmansolivar @NoLibertyValanc @sanchezdelreal @VOX_Congreso @vox_es Si existiera el bien los terroristas en España, no estarían gobernando con el gobierno de España

Si existiera bien, no habría liberación de personas que usan de mujeres y niños 

Si existiera bien, un tío como Puigdemont, no estaría jugando con el control de España",0,0,2,20,912,0,49,0,Isma202020,baseline_feb,gobierno España,-0.6808,negative
