tweet_id,date,text,likes,retweets,replies,views,length,hashtags,mentions,links,author,period,query,sentiment,sentiment_label
1939823632315752488,Mon Jun 30 23:09:28 +0000 2025,"@_PabloFdez_ Reeecuerda q estando vosotros en coalición cn PSOE,hubo incendios en toda España, hicisteis ls dl gobierno algo,?.. claro q no, calentar el asiento, viajar, cobrar, corrupción a tope, y maaaaas, si, sí.",0,0,1,70,215,0,1,0,LoloOrge,wildfires_june,incendios España,0.0,neutral
1939814102076912125,Mon Jun 30 22:31:36 +0000 2025,"Una “cúpula de calor” afecta a Europa con temperaturas extremas que superan los 46 °C. El fenómeno, descrito como una olla invertida, ha causado récords históricos, incendios forestales y tormentas. España es el país más afectado.
https://t.co/7x28Pie3J8",1,2,0,1230,254,0,0,1,lun,wildfires_june,incendios España,0.34,positive
1939809619490034073,Mon Jun 30 22:13:47 +0000 2025,"Una ola de calor continúa sofocando a Europa

Muchas regiones en Italia, España y Francia están en alerta roja por temperaturas extremas desde el pasado fin de semana. Y los termómetros también subirán en Alemania y Países Bajos. El peligro de incendios se extiende por muchos https://t.co/fCm53DEaQ1",85,37,2,10725,300,0,0,1,dw_espanol,wildfires_june,incendios España,0.0,neutral
1939806762514960515,Mon Jun 30 22:02:26 +0000 2025,"🌡️Ola de calor histórica en Europa
 temperaturas de 46 °C en España, alertas naranjas en Francia e Italia, y hasta olas de calor en Turquía con más de 50,000 evacuados debido a incendios forestales.
Vídeo e imágenes 🔗https://t.co/BCiPpHbyrN",0,0,0,9,240,0,0,1,Notall007,wildfires_june,incendios España,0.0,neutral
1939802819625681170,Mon Jun 30 21:46:46 +0000 2025,"🌍 INTERNACIONAL | OLAS DE CALOR ALERTAN A EUROPA

El sur de Europa afronta una intensa ola de calor con temperaturas máximas de hasta 42 °C (llegando a 43–44 °C en algunos países), que se prolongará hasta el jueves 3 de julio. 

Esta “cúpula de calor” atrapa aire caliente por https://t.co/Gw9p8tFpmu",0,0,0,90,300,0,0,1,SonoramaEc,wildfires_june,incendios España,0.0,neutral
1939800396806984015,Mon Jun 30 21:37:09 +0000 2025,Cuáles son las claves para prevenir los incendios forestales en época de riesgo alto en España https://t.co/h3MRaAvIhT,0,0,0,12,118,0,0,1,admtvoscoles,wildfires_june,incendios España,0.0,neutral
1939795337675174206,Mon Jun 30 21:17:02 +0000 2025,"Riesgos de incendios en Francia o temperaturas sobre los 40 ºC en España. Una ola de calor precoz para el verano que recién comienza en el hemisferio norte golpearon el fin de semana el sur de Europa, donde las autoridades se movilizan para proteger a la población.

#Europa https://t.co/QPBdp5vH0n",5,4,0,4042,298,1,0,1,elcolombiano,wildfires_june,incendios España,0.0,neutral
1939786016027759021,Mon Jun 30 20:40:00 +0000 2025,"Las olas de calor en el sur de Europa subieron las temperaturas por encima de los 40 grados Celsius en países como Italia, España y Grecia, mientras las autoridades locales emitían nuevas advertencias sobre el riesgo de incendios forestales. https://t.co/PxCrW2nSHW https://t.co/o4WNAw7vPx",4,0,0,1039,289,0,0,2,NoticieroHechos,wildfires_june,incendios España,0.0,neutral
1939766469216079944,Mon Jun 30 19:22:20 +0000 2025,"🔥 Una ola de calor extremo paraliza a #Europa: picos de 46 grados en #España y alerta por incendios en #Grecia

🌡️ El sur europeo se encuentra afectado por las altas temperaturas y las autoridades emitieron alertas por un verano que arrancó con récords históricos.",0,0,0,234,264,3,0,0,LMNeuquen,wildfires_june,incendios España,-0.34,negative
1939763373781942607,Mon Jun 30 19:10:02 +0000 2025,"🌡 La primera ola de calor del verano dispara el riesgo de incendios forestales en casi toda España

El riesgo de ignición y rápida propagación de fuegos forestales es máximo
 https://t.co/PwkMduyAV8",2,1,0,1540,198,0,0,1,eldebate_com,wildfires_june,incendios España,0.0,neutral
1939760962782793906,Mon Jun 30 19:00:27 +0000 2025,"🌡️ Suroeste de Europa sufre ola de calor récord: 46 °C en España, alertas en Francia e Italia, y cientos de incendios forestales en Turquía. #OlaDeCalor",0,0,0,34,152,1,0,0,GlobalAhora,wildfires_june,incendios España,0.0,neutral
1939758524168348032,Mon Jun 30 18:50:45 +0000 2025,"Presidente Mulino coloca a Panamá como pieza clave en la relación entre CELAC y la Unión Europea

“Somos más que papeles”, destacó ante la presidenta de la Comisión Europea. Resaltó que Panamá posee controles estrictos en el plano fiscal y financiero, lo que contradice su https://t.co/vMsaWDPr5a",1,0,0,33,296,0,0,1,garumoan,wildfires_june,incendios España,0.0,neutral
1939755038999449836,Mon Jun 30 18:36:54 +0000 2025,"🔥Una intensa ola de calor azota al sur de Europa con temperaturas que rompen récords históricos para el mes de junio. España alcanzó los 46 °C en El Granado, Andalucía, mientras Portugal y Francia también enfrentan condiciones extremas que han obligado al cierre de escuelas, https://t.co/I340MZUEZN",0,0,0,439,299,0,0,1,PrimeraPlanaECU,wildfires_june,incendios España,0.0,neutral
1939749404451144131,Mon Jun 30 18:14:31 +0000 2025,"🔥 #Europa bajo fuego: #OlaDeCalor  extremo deja alertas sanitarias e incendios forestales.

🌡️ Hasta 46 °C en el sur de España y temperaturas récord en Francia, Italia y Portugal.

📣https://t.co/tTIvEipRT6",0,0,0,47,205,2,0,1,PostaMexico,wildfires_june,incendios España,-0.34,negative
