tweet_id,month,month_name,date,text,likes,retweets,replies,views,length,hashtags,mentions,links,sentiment,sentiment_label
1995602948995633413,12,December,Mon Dec 01 21:16:34 +0000 2025,"Todo mi cariño y mi más sentido pésame para la familia de la mujer asesinada por #ViolenciaDeGénero en Madrid.

El machismo mata, humilla, maltrata. No pararemos hasta terminar con esta violencia estructural que destroza vidas.

Si eres víctima o testigo, llama al 016.",2041,476,543,132837,269,1,0,0,-0.296,negative
1995593647212179620,12,December,Mon Dec 01 20:39:36 +0000 2025,"Enhorabuena a todos los distinguidos con estos premios de la @FundacionLito.

Unos galardones que se alzan sobre la memoria de dos personas que hicieron del progreso su ideal y que lucharon por la conquista de derechos que hoy disfrutamos todas y todos. https://t.co/uRLraBI2t0",1622,437,348,38699,277,0,1,1,0.5267,positive
1995552573508505781,12,December,Mon Dec 01 17:56:23 +0000 2025,"RT @desdelamoncloa: 🔴 EN DIRECTO

Intervención del presidente del Gobierno, @‌sanchezcastejon, en el acto de entrega de los Premios Anastas…",0,128,0,2,140,0,1,0,0.0,neutral
1995516591237108159,12,December,Mon Dec 01 15:33:24 +0000 2025,"El Consejo de Estado cumplirá cinco siglos el próximo año acompañando a un país que cambia, que se digitaliza, que innova y afronta retos impensables.

Un país que mira al futuro con instituciones capaces de darle estabilidad en un mundo cada vez más incierto y acelerado. https://t.co/IQdHf8hkMe",1697,526,793,43528,296,0,0,1,0.0,neutral
1995508212674801788,12,December,Mon Dec 01 15:00:07 +0000 2025,"RT @desdelamoncloa: 🔴 EN DIRECTO

Intervención del presidente del Gobierno, @sanchezcastejon, en la sesión constitutiva del pleno de la Com…",0,140,0,2,140,0,2,0,0.0,neutral
1995491320970752193,12,December,Mon Dec 01 13:53:00 +0000 2025,"He agradecido a @FilippoGrandi los 10 años de labor ejemplar de @Refugees y su defensa del multilateralismo.

ACNUR es un socio humanitario prioritario para España.

Seguiremos reforzando nuestra relación, combatiendo discursos xenófobos y apoyando a las personas refugiadas. https://t.co/ElYLmMSJxO",1630,471,482,43097,299,0,2,1,0.0,neutral
1994746120548028577,11,November,Sat Nov 29 12:31:50 +0000 2025,"Se cumplen 26 años del fallecimiento de Carmen Díez de Rivera, una figura clave en la Transición española y la primera mujer jefa de Gabinete de un presidente de Gobierno.

En memoria de su legado, el Gobierno le reconocerá con la Encomienda de la Orden Española de Carlos III. https://t.co/nPYefA5Lgt",4153,944,789,261880,301,0,0,1,0.0,neutral
1994719219171430481,11,November,Sat Nov 29 10:44:56 +0000 2025,"RT @PSOE: Los conservadores viven en modo Black Friday permanente: liquidan principios, rebajan derechos y ponen la democracia en oferta.…",0,617,0,,138,0,1,0,0.0,neutral
1994714740669493296,11,November,Sat Nov 29 10:27:08 +0000 2025,"Dependerá de nosotros reconstruir el mundo que la derecha y la extrema derecha están destruyendo.

Con salarios dignos, con viviendas asequibles y con más derechos

La izquierda es la única brújula que aún apunta hacia un norte de dignidad, igualdad y justicia. https://t.co/hay1iDY2qw",7036,1994,6698,1993119,285,0,0,1,0.0,neutral
1994671098491748507,11,November,Sat Nov 29 07:33:43 +0000 2025,"En este Día Internacional de Solidaridad con el Pueblo Palestino, honramos la resiliencia de un pueblo que nunca ha renunciado a la esperanza.

España estará a su lado con humanidad y con la firme convicción de que la solución de los dos Estados es imprescindible para que la paz",3994,1016,1145,119305,279,0,0,0,0.34,positive
1994373463625314730,11,November,Fri Nov 28 11:51:02 +0000 2025,"Mi más sentido pésame y mi cariño para las familias de las dos mujeres asesinadas en Málaga por la #ViolenciadeGénero.

Debemos eliminar esta sinrazón desde cada esfera de nuestra sociedad. Firmes, sin dar ni un paso atrás, unidos y unidas.

Llama al 016, #NiUnaMás.",2710,697,892,210849,266,2,0,0,-0.5574,negative
1994075472683008363,11,November,Thu Nov 27 16:06:55 +0000 2025,"Reforzar las condiciones de quienes trabajan en el empleo público es reforzar nuestro Estado del bienestar y garantizar derechos para toda la ciudadanía.

El acuerdo alcanzado hoy es un triunfo de la voluntad de diálogo y un ejemplo de consenso para mejorar la vida de la gente. https://t.co/4N76Bvqa27",2785,836,2719,161036,302,0,0,1,0.0,neutral
1994051182285697223,11,November,Thu Nov 27 14:30:24 +0000 2025,"RT @desdelamoncloa: 🔴EN DIRECTO

El presidente @sanchezcastejon asiste a la firma del acuerdo alcanzado para la mejora de las condiciones s…",0,360,0,1,140,0,2,0,0.0,neutral
1994032161771626501,11,November,Thu Nov 27 13:14:49 +0000 2025,"Es un honor recibir al presidente de Alemania, Frank-Walter Steinmeier.

Su visita a España honra la defensa común de la democracia en Europa y deja patente la sintonía y colaboración entre nuestros países. https://t.co/S3YOIBU1zo",3188,812,1032,109344,230,0,0,1,0.4939,positive
1993703672208089591,11,November,Wed Nov 26 15:29:31 +0000 2025,"Me he reunido con el secretario general de la @OECD, @MathiasCormann, al que he felicitado por su reelección.

Hemos analizado el informe sobre España, que revisa al alza las previsiones de nuestro país, el refuerzo del multilateralismo y cómo fortalecer nuestra cooperación. https://t.co/gl5c36sm9C",1436,397,734,53249,299,0,2,1,0.0,neutral
1993609673149403518,11,November,Wed Nov 26 09:16:00 +0000 2025,"La izquierda no pide ni permiso ni perdón para gobernar.

Ahí están los resultados de la gestión de este Gobierno: 22 millones de personas ocupadas, creciendo lo que no crece otra economía en Europa y reduciendo el déficit y la deuda pública. https://t.co/8G9xQC8G36",6521,1943,2079,121078,266,0,0,1,-0.5267,negative
1993607237252816982,11,November,Wed Nov 26 09:06:19 +0000 2025,"Entre la mentira y la verdad, este Gobierno va a estar siempre con la verdad.

El tiempo pondrá las cosas en su sitio. https://t.co/qGROxlDAZe",4996,1413,5282,319605,142,0,0,1,0.0,neutral
1993590551246160273,11,November,Wed Nov 26 08:00:01 +0000 2025,"RT @desdelamoncloa: El jefe del Ejecutivo, @sanchezcastejon, y las ministras y ministros del Gobierno responden a las preguntas de la sesió…",0,52,0,,140,0,2,0,0.0,neutral
1993356875338072446,11,November,Tue Nov 25 16:31:28 +0000 2025,"He participado en la reunión de la Coalición de Voluntarios para reforzar nuestro apoyo a Ucrania. 

Estamos en un momento decisivo para lograr una paz justa y duradera. 

La unidad y el compromiso son más importantes que nunca. Sigamos trabajando juntos. https://t.co/tmxn3AsAJ1",1540,419,772,49380,279,0,0,1,0.0,neutral
1993339796039909867,11,November,Tue Nov 25 15:23:36 +0000 2025,"El Tribunal de Justicia de la Unión Europea acaba de dictaminar que todos los países de la UE deberán reconocer el matrimonio entre personas del mismo sexo.

De Madrid a Berlín, de Atenas a Budapest. Un 'sí, quiero' que cruza el continente.

Frente al odio, amor y libertad.",16560,2902,880,322650,274,0,0,0,0.6124,positive
1993293375903347157,11,November,Tue Nov 25 12:19:09 +0000 2025,"RT @desdelamoncloa: 🔴 EN DIRECTO

Rueda de prensa de la portavoz del Gobierno, Pilar Alegría, la vicepresidenta y ministra de @empleogob, Y…",0,108,0,,140,0,2,0,0.0,neutral
1993280130643640484,11,November,Tue Nov 25 11:26:31 +0000 2025,"Bravo, Oriol Pla y todo el equipo de '#SeAcabó: Diario de las campeonas', habéis hecho historia en los Emmy Internacional.

¡Orgullosos de vosotros, de nuestro cine español y de nuestra cultura!",3569,564,227,111469,194,1,0,0,0.0,neutral
1993226612461212156,11,November,Tue Nov 25 07:53:51 +0000 2025,"España ha avanzado mucho en la lucha contra la violencia hacia las mujeres.

Pero la violencia machista sigue entre nosotros, también aquí, en las redes sociales.

Este 25N sigamos reivindicando la igualdad, no como un slogan, sino como una responsabilidad colectiva.

#NiUnaMenos https://t.co/LQCTmspAlv",5492,1346,1080,173136,304,1,0,1,0.0516,positive
1993037410364801116,11,November,Mon Nov 24 19:22:02 +0000 2025,"He reafirmado con el presidente de Kenia, @WilliamsRuto, la voluntad  de España de impulsar nuestra relación económica y comercial. 

Las empresas españolas ya operan en sectores clave y el Acuerdo UE–Kenia puede dar un nuevo impulso para generar prosperidad y atraer inversiones. https://t.co/5kDmIuSO8E",1155,317,642,77197,304,0,1,1,0.0,neutral
1993021578100060238,11,November,Mon Nov 24 18:19:07 +0000 2025,"Acabo de hablar con @ZelenskyyUa sobre las negociaciones en Ginebra para mostrarle mi apoyo en estos momentos tan críticos.

Tras casi cuatro años de guerra, nuestra determinación sigue siendo firme. Apoyamos una paz que respete la soberanía del pueblo ucraniano, pues solo así",2010,507,597,111938,277,0,1,0,0.0,neutral
1992997096954511368,11,November,Mon Nov 24 16:41:50 +0000 2025,"Un placer reunirme con el presidente de Sudáfrica, @CyrilRamaphosa, a quien he felicitado por el éxito del #G20 en Johannesburgo.

Avanzamos para consolidar una alianza fuerte y capaz de afrontar los grandes retos globales: desigualdad, conflictos y sostenibilidad climática. https://t.co/peq7EZOF0O",1042,319,396,32425,299,1,1,1,0.0,neutral
1992974580827168854,11,November,Mon Nov 24 15:12:22 +0000 2025,"Con el presidente del Banco Africano para el Desarrollo, Sidi Ould Tah, abordamos la necesidad de movilizar más capital público y privado para el desarrollo del continente, en el marco del Compromiso de Sevilla.

España quiere reforzar su compromiso y vinculación con @AfDB_Group. https://t.co/n51jYRqnEe",1073,319,686,193294,304,0,1,1,0.0,neutral
1992951778510328127,11,November,Mon Nov 24 13:41:45 +0000 2025,"Angola es hoy el centro del diálogo entre África y Europa.

Más de 80 países reunidos trabajando por la seguridad, la prosperidad y el desarrollo sostenible.

España siempre ha mirado a África con compromiso, apostando por una alianza estratégica y de futuro compartido. https://t.co/tRGiipREY9",1948,568,920,60373,294,0,0,1,0.34,positive
1992572671822041349,11,November,Sun Nov 23 12:35:19 +0000 2025,"Renunciar al multilateralismo sería un error histórico.

Por eso, España seguirá impulsando un sistema internacional más fuerte, más justo y más eficaz.

Solo juntos podremos responder a los grandes desafíos de nuestro tiempo. https://t.co/J70XHix2yL",2458,697,1207,69776,250,0,0,1,-0.4019,negative
1992564400243491283,11,November,Sun Nov 23 12:02:27 +0000 2025,"RT @desdelamoncloa: 🔴EN DIRECTO

Comparecencia del jefe del Ejecutivo, @sanchezcastejon, ante los medios tras la XX Cumbre del #G20. https:…",0,175,0,,140,1,2,1,0.0,neutral
1992292496433385941,11,November,Sat Nov 22 18:02:00 +0000 2025,"RT @desdelamoncloa: El presidente del Gobierno, @sanchezcastejon, ha participado en la cumbre del G20 que se celebra en Sudáfrica.

En ella…",0,370,0,2,140,0,2,0,0.34,positive
1992251332149776815,11,November,Sat Nov 22 15:18:26 +0000 2025,"En un momento tan crítico para la seguridad de Europa, los líderes europeos hemos reafirmado en el G20 nuestro rotundo apoyo a Ucrania.

La paz en Ucrania debe ser justa, duradera y sostenible. 

Europa no fallará al pueblo ucraniano. https://t.co/73qoCa2rxD",4131,1017,1230,417472,258,0,0,1,-0.296,negative
1992183376460001715,11,November,Sat Nov 22 10:48:24 +0000 2025,"Me he reunido con el primer ministro de Vietnam, Phạm Minh Chính. Coincidimos en reforzar comercio e inversiones y apostar por la innovación.

El contexto actual es también una oportunidad para la apertura, para aumentar la resiliencia y reforzar la confianza mutua. https://t.co/gPT5jkK1NG",1891,499,802,66551,290,0,0,1,0.0,neutral
1992145570711162963,11,November,Sat Nov 22 08:18:10 +0000 2025,"En Johanesburgo, vamos a defender el Compromiso de Sevilla, la agenda social y de género, el desarrollo sostenible y la acción climática sin pasos atrás. 

España llega al #G20 con una idea clara: en tiempos complejos elegimos avanzar, no retroceder. https://t.co/vCRi7Rp82F",4981,1178,1570,221491,274,1,0,1,-0.6597,negative
1991999594180616331,11,November,Fri Nov 21 22:38:07 +0000 2025,"Todo mi cariño para los familiares, amigos y compañeros de los mineros fallecidos en un derrumbe en Cangas del Narcea.

Y toda mi solidaridad con la familia minera.

Hoy es un día triste para Asturias y para todo el país.",3404,630,405,269973,221,0,0,0,0.0,neutral
1991779864656093418,11,November,Fri Nov 21 08:04:59 +0000 2025,"Hace 25 años, ETA asesinó a Ernest Lluch. 

En nuestra memoria, siempre, un socialista ejemplar que trabajó por dignificar la vida de todas las personas e impulsar una Sanidad Pública y de calidad.

Gràcies, Ernest, pel teu exemple de convivència, progrés i diàleg. https://t.co/oEMe6HmCCL",7554,1965,3704,726490,289,0,0,1,0.0,neutral
1991552076497686550,11,November,Thu Nov 20 16:59:50 +0000 2025,"La democracia se puede perder en un instante. Es un privilegio que hay que defender cada día.

La amenaza sigue ahí. También nuestro deseo de neutralizarla.

De defender la soberanía popular y la democracia frente aquellos que se creen con el derecho de tutelarla y amordazarla. https://t.co/OfYxUDr7Mp",9253,2581,5015,700515,302,0,0,1,0.5574,positive
1991535411383136450,11,November,Thu Nov 20 15:53:37 +0000 2025,"RT @desdelamoncloa: 🔴 EN DIRECTO

El jefe del Ejecutivo, @sanchezcastejon, asiste a la presentación de la serie de ficción 'Anatomía de un…",0,127,0,9,139,0,2,0,0.0,neutral
1991470841645920378,11,November,Thu Nov 20 11:37:03 +0000 2025,"RT @desdelamoncloa: 🔴EN DIRECTO

Intervención del presidente @sanchezcastejon en la presentación de la nueva terminal marítima de Ceuta. ht…",0,155,0,6,140,0,2,0,0.0,neutral
1991449312358789139,11,November,Thu Nov 20 10:11:30 +0000 2025,"En este 20N celebramos el inicio de la transformación que nos convirtió en la democracia plena y próspera que somos hoy. 

Celebramos poder opinar, pensar, votar y ser lo que uno quiere.

La democracia es nuestro poder. Defendámosla. https://t.co/gKEXwsvNF0",8145,1761,2697,973815,257,0,0,1,0.0,neutral
1991433564924399916,11,November,Thu Nov 20 09:08:55 +0000 2025,"La democracia no cayó del cielo.

Fue el pueblo español el que tiró hacia adelante en los momentos de duda. 

El que arrancó las libertades que habrían de plasmarse poco después en nuestra Constitución.

Os comparto mi columna en @eldiarioes: https://t.co/uR4ezNhf3x",4788,1557,1899,219815,266,0,1,1,-0.296,negative
1991218057130185029,11,November,Wed Nov 19 18:52:34 +0000 2025,"¡Toca movilizarse y acudir a las urnas el 21 de diciembre para hacer avanzar a Extremadura!

Ánimo y a por ello.

#HazloPorExtremadura https://t.co/Qh1mO6qP8X",3934,1010,1511,104955,158,1,0,1,0.0,neutral
1991215677307339130,11,November,Wed Nov 19 18:43:07 +0000 2025,"El PP y Vox quieren hacer caja con la sanidad, la educación, la dependencia.

No creen en el modelo del Estado del bienestar, lo que quieren es convertir en mercancía los derechos de la gente

Y solo hay una forma de defender lo público: el @PSOE. https://t.co/NQomJ8Yvuw",2833,895,1390,78254,271,0,1,1,-0.2023,negative
1991189870350364893,11,November,Wed Nov 19 17:00:34 +0000 2025,"RT @PSOE: 📢 No te pierdas el acto en Mérida.

⏳ A partir de las 18:00 h.

Intervienen:
🌹 @sanchezcastejon
🌹 @magallardomir 
🌹 @MPiedad_Alva…",0,80,0,1,140,0,4,0,-0.296,negative
1991104349427425709,11,November,Wed Nov 19 11:20:44 +0000 2025,"Vamos a poner orden en ese estado fallido que es el espacio digital. Es hora de actuar.

Nuestro país no se va a arrodillar ante la mentira, el odio ni el abuso de poder de esta nueva oligarquía tecnológica.

Nuestra libertad y bienestar valen más que su avaricia y beneficio. https://t.co/SgtP9A50lB",4904,1278,4839,958919,300,0,0,1,-0.296,negative
1991102058293010894,11,November,Wed Nov 19 11:11:38 +0000 2025,"META deberá rendir cuentas en el Congreso de los Diputados por la posible violación de la privacidad de millones de usuarios.

En España la ley está por encima de cualquier algoritmo.  

Quién vulnere nuestros derechos y libertades, pagará las consecuencias. No quedará impune. https://t.co/NQuEtmw8MZ",2896,841,1473,534364,301,0,0,1,-0.296,negative
1991072049406566809,11,November,Wed Nov 19 09:12:23 +0000 2025,"RT @desdelamoncloa: 🔴 EN DIRECTO

El presidente del Gobierno, @sanchezcastejon, participa en la IV edición del foro 'Metafuturo', organizad…",0,84,0,,140,0,2,0,0.0,neutral
1991061122015969539,11,November,Wed Nov 19 08:28:58 +0000 2025,"Este Gobierno garantiza tres cosas: estabilidad, capacidad de diálogo y resultados extraordinarios.

España lidera el crecimiento con una política económica social, transformadora y fiscalmente responsable.

Un éxito de país. https://t.co/VJf1RsgmMo",3403,1051,2440,112876,249,0,0,1,0.0,neutral
1991054084623806854,11,November,Wed Nov 19 08:01:00 +0000 2025,"RT @desdelamoncloa: El presidente del Gobierno, @sanchezcastejon, y los miembros del Ejecutivo, responden a las preguntas de la sesión de c…",0,50,0,,140,0,2,0,0.0,neutral
1990854730566832625,11,November,Tue Nov 18 18:48:50 +0000 2025,"España movilizará 817 M€ para reforzar la defensa de Ucrania y acelerar su reconstrucción.

Así se defiende la soberanía europea. Y así se demuestran el compromiso y la coherencia del pueblo español.

Presidente @ZelenskyyUa, España está contigo y con el pueblo ucraniano. https://t.co/yA3PbOZ6O2",2506,635,2964,736174,296,0,1,1,0.0,neutral
1990833480645685407,11,November,Tue Nov 18 17:24:24 +0000 2025,"RT @desdelamoncloa: 🔴EN DIRECTO

Firma de acuerdos y rueda de prensa del presidente del Gobierno, @sanchezcastejon, y el presidente de Ucra…",0,122,0,,140,0,2,0,0.0,neutral
1990831319778054393,11,November,Tue Nov 18 17:15:49 +0000 2025,"Contra la crueldad de la guerra. Por la justicia y la paz. Estaremos con Ucrania, siempre. https://t.co/2XuoRu8CSy",5973,1256,1851,832259,114,0,0,1,0.0,neutral
1990485403514908835,11,November,Mon Nov 17 18:21:16 +0000 2025,"Frente a la violencia machista no hay medias tintas: o estás con las víctimas o con los negacionistas que blanquean a los agresores.

Quien menosprecia el impacto de esta violencia no es digno de representar a la ciudadanía. https://t.co/ElXDz6Xnzw",6738,1771,1283,1112442,248,0,0,1,-0.5267,negative
1990475492923740295,11,November,Mon Nov 17 17:41:53 +0000 2025,"Es insoportable tanto dolor.

Todo mi cariño y mi sentido pésame para las familias de las dos mujeres asesinadas por la violencia machista en Madrid y Barcelona.

No daremos ni un paso atrás. Unidad y firmeza hasta acabar con esta violencia estructural.
https://t.co/iKRWKDQumy",5261,1157,1983,212462,277,0,0,1,-0.296,negative
1990440150627733972,11,November,Mon Nov 17 15:21:27 +0000 2025,"Hoy, la Comisión Europea vuelve a revisar al alza el crecimiento económico de España y el Financial Times pone en valor que nuestro déficit será el más bajo en casi dos décadas.

Crecimiento y responsabilidad. Así se mantienen los servicios públicos y el Estado del bienestar. https://t.co/uVRjlpCXQx",4230,1473,1101,169431,300,0,0,1,0.0,neutral
1990350197663179156,11,November,Mon Nov 17 09:24:00 +0000 2025,"La Comunidad de Madrid deriva ya más del 99% de las interrupciones voluntarias del embarazo a clínicas privadas.

Un derecho esencial, convertido en negocio.

No lo vamos a permitir. Por eso, hoy mismo el Gobierno solicitará a la Abogacía del Estado presentar un recurso",10925,3178,2043,1019894,270,0,0,0,-0.296,negative
1989988253236072592,11,November,Sun Nov 16 09:25:46 +0000 2025,"RT @PSOE: Dos años para España.

Dos años de avances, compromiso y políticas útiles.

Dos años defendiendo lo que de verdad importa.

Porqu…",0,1192,0,,140,0,1,0,0.0,neutral
1989110733003715016,11,November,Thu Nov 13 23:18:49 +0000 2025,"Estamos muy pendientes de las intensas lluvias en las provincias de Ávila, Cáceres y en el Sistema Central.

Eviten desplazamientos innecesarios y sigan las indicaciones de los servicios de emergencia.

Mucha precaución.",2293,601,1215,286200,220,0,0,0,0.0,neutral
1989042506625888286,11,November,Thu Nov 13 18:47:42 +0000 2025,"¡Ya tengo mi nueva camiseta! 

Muchas gracias a todo el equipo de @radio3_rne por vuestra acogida. He disfrutado mucho compartiendo con vosotros esta tarde. 

Sois la mejor emisora del mundo. Os seguiré, como siempre, muy de cerca. 🎶🎧 https://t.co/sWrF626Mo3",15144,1845,3578,1737195,258,0,1,1,0.0,neutral
1988927841841606718,11,November,Thu Nov 13 11:12:04 +0000 2025,"Han pasado diez años desde que el terror invadió París.

En aquellas calles y lugares que la sinrazón quiso apagar vivirán por siempre los nombres, las voces y las miradas de quienes perdieron la vida aquel 13 de noviembre.

Hoy, España les recuerda.",1815,390,794,440719,250,0,0,0,-0.5267,negative
1988619499973615687,11,November,Wed Nov 12 14:46:50 +0000 2025,"RT @desdelamoncloa: El jefe del Ejecutivo, @sanchezcastejon, y el resto de miembros del Gobierno, participan en la sesión de control celebr…",0,55,0,,140,0,2,0,0.0,neutral
1988618646701343080,11,November,Wed Nov 12 14:43:26 +0000 2025,"El Sr. Feijóo ha puesto en marcha una técnica nueva.

Para tapar sus recortes y la negligencia de sus gobiernos autonómicos, propone cosas que YA EXISTEN en nuestro país. https://t.co/wJJQd6L3KQ",7655,2454,980,111644,194,0,0,1,0.34,positive
1988551677595770885,11,November,Wed Nov 12 10:17:20 +0000 2025,"Vamos a defender con uñas y dientes el Estado del bienestar.

Por responsabilidad, convicción y patriotismo. https://t.co/3zQj8bIr56",4464,1289,3713,192127,132,0,0,1,0.1027,positive
1988549720659329251,11,November,Wed Nov 12 10:09:33 +0000 2025,"Desde 2019, el Gobierno andaluz ha destinado casi 4.000 M€ a conciertos con clínicas privadas.

¿Y cuál es el resultado? El número de sanitarios por habitantes se ha desplomado y las listas de espera se han disparado.

Esto es lamentable, inmoral e ilegal. https://t.co/GNHk6LAwBz",5291,2065,830,89995,280,0,0,1,0.3182,positive
1988546729285988424,11,November,Wed Nov 12 09:57:40 +0000 2025,"Este es el milagro privatizador de la Comunidad de Madrid desde que Ayuso es presidenta: una sanidad pública que se apaga poco a poco, mientras brillan las cuentas de resultados de las empresas privadas. https://t.co/K6BLiHiHDD",3407,1214,979,90374,227,0,0,1,0.0,neutral
1988518023615983656,11,November,Wed Nov 12 08:03:36 +0000 2025,"RT @desdelamoncloa: 🔴 EN DIRECTO

Comparecencia del presidente del Gobierno, @sanchezcastejon, a petición propia, en el @Congreso_Es para i…",0,164,0,,140,0,3,0,0.0,neutral
1988226359156527327,11,November,Tue Nov 11 12:44:38 +0000 2025,"La tecnología ha venido para quedarse. Su potencial es inmenso, pero también sus riesgos.

Me comprometo con cada madre, padre, docente y joven: España va a proteger su infancia y adolescencia.

Porque protegerlos es proteger la libertad, la igualdad y el futuro del país. https://t.co/5qP1BGS1sF",2602,763,1336,85364,296,0,0,1,0.34,positive
1988214276583289104,11,November,Tue Nov 11 11:56:37 +0000 2025,"RT @desdelamoncloa: 🔴EN DIRECTO

Intervención del presidente @sanchezcastejon en la clausura del acto de presentación del estudio 'Infancia…",0,116,0,4,140,0,2,0,0.0,neutral
1988204286317338874,11,November,Tue Nov 11 11:16:55 +0000 2025,"RT @desdelamoncloa: 🔴EN DIRECTO

Rueda de prensa de la portavoz del Gobierno, @Pilar_Alegria, para explicar los acuerdos alcanzados en el C…",0,107,0,5,140,0,2,0,0.0,neutral
1987607875376525315,11,November,Sun Nov 09 19:47:00 +0000 2025,"RT @desdelamoncloa: El presidente @sanchezcastejon se ha reunido con Sergio Díaz-Granados, presidente ejecutivo de @AgendaCAF.

Han abordad…",0,222,0,6,140,0,3,0,0.34,positive
1987563923545928031,11,November,Sun Nov 09 16:52:21 +0000 2025,"España está y seguirá estando al lado de América Latina y el Caribe.

En un mundo incierto, reforzamos la alianza UE–CELAC para impulsar la cooperación, el multilateralismo y la prosperidad a ambos lados del Atlántico.

Una relación estratégica clave para la estabilidad y el https://t.co/Tp3WPucUEa",9202,2754,1526,258369,299,0,0,1,0.0,neutral
1987552725337313306,11,November,Sun Nov 09 16:07:51 +0000 2025,"¡Enhorabuena, Rosalía, por ese deslumbrante lanzamiento de 'LUX'!

Has colocado a España en la cima de la música mundial, con el debut más exitoso de una artista hispanohablante femenina en Spotify, llegando a ser ayer la tercera artista más escuchada de toda la plataforma. https://t.co/wdC921K8BN",49056,4614,2319,5791534,298,0,0,1,0.0,neutral
1987437541331529920,11,November,Sun Nov 09 08:30:09 +0000 2025,"Debemos consolidar las políticas socialdemócratas frente a la ultraderecha que vemos en Europa y en todo el mundo.

Mi entrevista en @el_pais 👇🏻
https://t.co/UcaXRhI3Ie",3363,1165,1370,136871,168,0,1,1,0.0,neutral
1987161420736118950,11,November,Sat Nov 08 14:12:57 +0000 2025,"Todo mi reconocimiento y solidaridad con los agentes del GRECO de @policia que cada día luchan frente al crimen organizado.

Mi deseo de una pronta recuperación al agente herido en un dispositivo contra el narcotráfico que se estaba desarrollando en Isla Mayor (Sevilla).",2718,646,1098,305111,271,0,1,0,0.0,neutral
1986825709050847407,11,November,Fri Nov 07 15:58:57 +0000 2025,"Somos una de las economías más pujantes de la OCDE porque crecemos en verde, reduciendo emisiones, que es la mejor forma de hacerlo.

España afronta el cambio liderando con hechos. Y lo hacemos junto a todos los países que comparten esta visión de futuro.

#COP30 https://t.co/yITqaLXE2h",3445,1012,2527,127290,287,1,0,1,0.0,neutral
1986815271105880419,11,November,Fri Nov 07 15:17:28 +0000 2025,"RT @desdelamoncloa: 🔴 EN DIRECTO

Rueda de prensa del presidente @sanchezcastejon tras su participación en la #COP30, en Brasil. https://t.…",0,156,0,2,140,1,2,1,0.0,neutral
1986803679647662086,11,November,Fri Nov 07 14:31:24 +0000 2025,"España cumple.

Mientras otros se baten en retirada, nuestro compromiso con el multilateralismo climático es firme.

Aportamos 45 M€ entre el Fondo de Adaptación, el Fondo de Respuesta ante Pérdidas y Daños y la Facilidad de Financiación para Observaciones Sistemáticas de @WMO. https://t.co/iJAzjVhNAc",2998,895,1330,113747,302,0,1,1,0.0,neutral
1986797631905927633,11,November,Fri Nov 07 14:07:23 +0000 2025,"RT @desdelamoncloa: 🔴EN DIRECTO

Intervención del presidente del Gobierno, @sanchezcastejon, en la sesión plenaria de la #COP30, en Brasil.…",0,208,0,3,140,1,2,0,0.0,neutral
1986792691892396516,11,November,Fri Nov 07 13:47:45 +0000 2025,"España llega a la #COP30 cumpliendo con los compromisos y con la satisfacción del acuerdo alcanzado en la UE.

Desde Belém, en el corazón de la Amazonía, reafirmamos una convicción: ante la emergencia climática, hay que actuar, no esperar.

Gracias, @LulaOficial, por tu acogida. https://t.co/OlcCkZHyDN",2792,726,555,72393,303,1,1,1,-0.296,negative
1986125286350479789,11,November,Wed Nov 05 17:35:43 +0000 2025,"Profundamente consternado por el asesinato de una mujer en Zaragoza. Es la tercera vida que arrebata la violencia machista esta semana.

Cada asesinato nos obliga a redoblar esfuerzos, a alzar la voz y a no dar ni un paso atrás en la lucha feminista.

No estáis solas.",2571,603,1245,252984,268,0,0,0,-0.5267,negative
1986055519602393348,11,November,Wed Nov 05 12:58:29 +0000 2025,"Hoy, España y Omán reforzamos nuestras relaciones.

Un placer recibir a S.M. Haitham Bin Tariq Al-Busaid y avanzar en una mayor cooperación con la adopción de una Declaración Conjunta y varios Memorandos de Entendimiento en sectores estratégicos para ambas economías. https://t.co/eWzsOmSzS1",2005,490,683,106338,291,0,0,1,0.0,neutral
1985763815204458555,11,November,Tue Nov 04 17:39:21 +0000 2025,"He conversado con el nuevo CEO de @renaultgroup, François Provost, sobre los planes industriales del grupo y el avance en soberanía tecnológica en España y en Europa.

Nuestro apoyo a la industria del automóvil va de la mano de una hoja de ruta clara para la transición verde. https://t.co/yIDvblWDsd",1840,523,563,62307,300,0,1,1,0.0,neutral
1985676556769861800,11,November,Tue Nov 04 11:52:37 +0000 2025,"RT @desdelamoncloa: 🔴 EN DIRECTO

Rueda de prensa de la portavoz del Gobierno, Pilar Alegría, la vicepresidenta y ministra de @empleogob, Y…",0,107,0,,140,0,2,0,0.0,neutral
1985630217172308124,11,November,Tue Nov 04 08:48:29 +0000 2025,"España sigue liderando la creación de empleo en Europa, con un mercado laboral sólido y robusto.

21,8 millones de ocupados tras el segundo mejor octubre de la historia.

Seguimos.",3536,1157,1630,250299,180,0,0,0,0.0,neutral
1985392287451427327,11,November,Mon Nov 03 17:03:02 +0000 2025,"He analizado hoy con el consejero delegado de SAPA sus planes de expansión para España, resto de Europa y Estados Unidos.

Trabajamos para consolidar el liderazgo de nuestra industria en ámbitos tecnológicos de la seguridad y defensa. https://t.co/9omN6O1oaZ",2104,516,755,464821,258,0,0,1,0.0,neutral
