post_id,post_date,post_text,comment_id,comment_date,comment_author,comment_text,likes,retweets,replies,length,hashtags,mentions,links,sentiment,sentiment_label
2031686565219426531,Wed Mar 11 10:59:58 +0000 2026,"Ponemos en marcha la herramienta HODIO, Huella del Odio y la Polarización, que p...",2031688395571745092,Wed Mar 11 11:07:15 +0000 2026,PabloWayne6,"@sanchezcastejon “Para sacar el odio de la sombra, visibilizarlo y exigir responsabilidades a quienes no actúan.”

Lo dice el tipo cuyos socios preferidos son exterroristas e indepes que odian a España, y beneficia a violadores para seguir en el poder a toda costa!

DAS MUCHO ASCO

🤮🤮🤮 https://t.co/dF1AxkWKQw",1,0,0,310,0,1,1,-0.3595,negative
2031686565219426531,Wed Mar 11 10:59:58 +0000 2026,"Ponemos en marcha la herramienta HODIO, Huella del Odio y la Polarización, que p...",2031688369323769894,Wed Mar 11 11:07:08 +0000 2026,khristianeth,"@sanchezcastejon Es decir podre hablar todo lo mal que quiera de la derecha, de trump o elon pero si hablo de los casos de corrupción de tu partido me censuran 💀",2,0,0,161,0,1,0,0.0,neutral
2031686565219426531,Wed Mar 11 10:59:58 +0000 2026,"Ponemos en marcha la herramienta HODIO, Huella del Odio y la Polarización, que p...",2031688279519588857,Wed Mar 11 11:06:47 +0000 2026,SOMOSIERRA1,@sanchezcastejon Sois los mismos que sembráis y defendéis el odio cuando es hacia el lado que consideráis correcto. Da vergüenza tener administración haciéndose la puritana cuando está más manchada que nadie por el odio y la desinformación.,0,0,0,240,0,1,0,0.0,neutral
2031686565219426531,Wed Mar 11 10:59:58 +0000 2026,"Ponemos en marcha la herramienta HODIO, Huella del Odio y la Polarización, que p...",2031688192588398785,Wed Mar 11 11:06:26 +0000 2026,IFwrnandez,@sanchezcastejon @desdelamoncloa Ya era hora,0,0,0,44,0,2,0,0.0,neutral
2031686565219426531,Wed Mar 11 10:59:58 +0000 2026,"Ponemos en marcha la herramienta HODIO, Huella del Odio y la Polarización, que p...",2031688189857906881,Wed Mar 11 11:06:26 +0000 2026,MarioNeta_Libre,"@sanchezcastejon Entonces si cantan lo de ""Pedro Sánchez HIJO DE PUTA"" será considerado odio?",3,0,0,93,0,1,0,0.0,neutral
2031686565219426531,Wed Mar 11 10:59:58 +0000 2026,"Ponemos en marcha la herramienta HODIO, Huella del Odio y la Polarización, que p...",2031688141279514687,Wed Mar 11 11:06:14 +0000 2026,ParamioConde,"@sanchezcastejon ‼️No quiere medir el odio‼️

‼️Quiere vigilar y señalar a sus rivales‼️

‼️Esto sólo lo hacen los DICTADORES‼️ https://t.co/J7Os3XBUWC",4,0,0,151,0,1,1,0.0,neutral
2031686565219426531,Wed Mar 11 10:59:58 +0000 2026,"Ponemos en marcha la herramienta HODIO, Huella del Odio y la Polarización, que p...",2031688139455013010,Wed Mar 11 11:06:14 +0000 2026,suskunankakusu,@Ibrahim01377034 @sanchezcastejon Gözüm Türk aradı adamsın 🔥🧿,1,0,0,61,0,2,0,-0.34,negative
2031686565219426531,Wed Mar 11 10:59:58 +0000 2026,"Ponemos en marcha la herramienta HODIO, Huella del Odio y la Polarización, que p...",2031688109163692348,Wed Mar 11 11:06:06 +0000 2026,EsIzdaEsLadrona,"@sanchezcastejon Tú eres ODIO
HIJO DE PUTA

Llevas junto al criminal Zapatero esparciendo el odio guerracivilista de 1936 desde 2018, sois los mismos odiadores y criminales

Buscáis de nuevo el conflicto civil y la destrucción de España

ALIMAÑA
PSICÓPATA
LADRÓN
TOTALITARIO
CRIMINAL
SOCIALISTA https://t.co/8FJynG1BAK",10,1,1,318,0,1,1,-0.8192,negative
2031686565219426531,Wed Mar 11 10:59:58 +0000 2026,"Ponemos en marcha la herramienta HODIO, Huella del Odio y la Polarización, que p...",2031688025856508107,Wed Mar 11 11:05:46 +0000 2026,10macaco10,@sanchezcastejon 😅😅😅 no veo que sombra te oculta,0,0,0,48,0,1,0,0.6486,positive
2031686565219426531,Wed Mar 11 10:59:58 +0000 2026,"Ponemos en marcha la herramienta HODIO, Huella del Odio y la Polarización, que p...",2031687995980472489,Wed Mar 11 11:05:39 +0000 2026,UrizIglesias,"@sanchezcastejon Mi opinión 

https://t.co/VHYrqmLImm",0,0,0,53,0,1,1,0.0,neutral
2031686565219426531,Wed Mar 11 10:59:58 +0000 2026,"Ponemos en marcha la herramienta HODIO, Huella del Odio y la Polarización, que p...",2031687984987210012,Wed Mar 11 11:05:37 +0000 2026,JoseLluk,"@sanchezcastejon Odio por ejemplo, a un Presidente que no responde a la justicia. Quién iba en esos vuelos? Que llevaban? Por qué se desconecta el transponder? Todo esto es lo que hace los mafiosos. Y luego te extrañas de todo lo que te dicen??",1,0,0,244,0,1,0,-0.4871,negative
2031686565219426531,Wed Mar 11 10:59:58 +0000 2026,"Ponemos en marcha la herramienta HODIO, Huella del Odio y la Polarización, que p...",2031687922148102149,Wed Mar 11 11:05:22 +0000 2026,Gugui22985635,"@sanchezcastejon ""Sacar el odio de la sombra"" o precisamente acallar a los que no te tragamos? dicho sea de otra manera, ir contra la libertad de expresión y solo dejar expresarse a tus afines.    Tiranía se llama, nada de voz social.",0,0,1,234,0,1,0,-0.296,negative
2031686565219426531,Wed Mar 11 10:59:58 +0000 2026,"Ponemos en marcha la herramienta HODIO, Huella del Odio y la Polarización, que p...",2031687878682513638,Wed Mar 11 11:05:11 +0000 2026,suskunankakusu,@sanchezcastejon Kral biz burada sana hayranlığımızı yazmak için geliyoruz. Allah yar ve yardımcın olsun İsa yı çarmıha gererek öldüren yahudilerin habis ruhlarından seni korusun 🇹🇷🇪🇸,0,0,0,183,0,1,0,0.0,neutral
2031686565219426531,Wed Mar 11 10:59:58 +0000 2026,"Ponemos en marcha la herramienta HODIO, Huella del Odio y la Polarización, que p...",2031687877327737254,Wed Mar 11 11:05:11 +0000 2026,glapir189,"@sanchezcastejon Un Censor. Un p...censor. Enemigo de la libertad, de la libre opinión, del pensamiento libre no perruno ni lacayo...
Métete tu mierda controladora bolchevique por las ojeras.",0,0,0,191,0,1,0,-0.6369,negative
2031686565219426531,Wed Mar 11 10:59:58 +0000 2026,"Ponemos en marcha la herramienta HODIO, Huella del Odio y la Polarización, que p...",2031687872525275636,Wed Mar 11 11:05:10 +0000 2026,JaimeBN1987,"@sanchezcastejon PSOE organización criminal. ¿Me vas a encarcelar por decir eso, Dirty Sánchez hijo de puta?",6,0,0,108,0,1,0,-0.743,negative
2031686565219426531,Wed Mar 11 10:59:58 +0000 2026,"Ponemos en marcha la herramienta HODIO, Huella del Odio y la Polarización, que p...",2031687860219211787,Wed Mar 11 11:05:07 +0000 2026,1maripepa,@sanchezcastejon Vosotros el gobierno mafioso y traidor sois los que odiáis a los españoles,1,0,0,91,0,1,0,0.0,neutral
2031686565219426531,Wed Mar 11 10:59:58 +0000 2026,"Ponemos en marcha la herramienta HODIO, Huella del Odio y la Polarización, que p...",2031687797887631820,Wed Mar 11 11:04:52 +0000 2026,RafadeHeer,@sanchezcastejon Puede usted irse como presidente del gobierno para que los españoles podamos prosperar? Muchas gracias,0,0,0,119,0,1,0,0.0,neutral
